benchmark,family_id,variant_count,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
critpt,kimi-k2,2,Kimi K2,kimi-k2,261571.0663496496,0.0,168428.93365035043,0.0,0.0,168428.93365035043
critpt,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,268965.64213142754,3383138.210426196,147896.14744237662,2.6,0.026,3531034.3578685727
critpt,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,242812.81384529063,0.0,127187.18615470936,0.0,0.0,127187.18615470936
critpt,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,191212.9912761027,914104.7292282477,94682.27949564968,0.0,0.0,1008787.0087238974
critpt,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,224354.3566255482,0.0,105645.6433744518,0.0,0.0,105645.6433744518
critpt,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,189232.3632538065,1135774.040110387,74993.5966358066,0.0,0.0,1210767.6367461935
critpt,mistral-small-4,2,Mistral Small 4,mistral-small-4,139515.9691055207,0.0,320484.0308944793,0.3,0.3,320484.0308944793
critpt,mistral-small-4,2,MistralSmall 4,mistral-small-4,140156.28209481397,4041252.182301221,118591.53560396454,0.3,0.3,4159843.7179051857
critpt,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,276836.6761501408,250908.2167071632,152255.1071426961,0.0,0.0,403163.3238498593
critpt,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,298834.0920131591,1628727.6499047242,172438.25808211672,0.0,0.0,1801165.907986841
critpt,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,286532.55487541447,233013.4084457749,210454.0366788106,0.0,0.0,443467.44512458553
critpt,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,302483.74788015103,992450.0266943068,205066.22542554224,0.0,0.0,1197516.252119849
critpt,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,323429.07836211944,85739.3543956098,200831.5672422708,0.0,0.0,286570.9216378806
critpt,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,272929.3237381194,881473.8400340407,145596.83622783978,0.0,0.0,1027070.6762618806
critpt,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,237829.1312875048,0.0,112170.86871249526,0.0,0.0,112170.86871249526
critpt,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,219814.23246184364,2984146.264140284,96039.50339787196,0.9,0.9,3080185.767538156
critpt,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,225169.5783416273,0.0,104830.42165837264,0.0,0.0,104830.42165837264
critpt,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,300625.4653702979,2107334.639541517,192039.8950881848,0.0,0.0,2299374.5346297016
critpt,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,470439.9719166888,0.0,929560.0280833112,0.0,0.0,929560.0280833112
critpt,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,189556.57489876743,939002.192254047,71441.23284718546,0.0,0.0,1010443.4251012324
critpt,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,807218.6813580111,0.0,692781.3186419889,0.0,0.0,692781.3186419889
critpt,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,282019.727172624,2351439.520549465,166540.7522779111,0.0,0.0,2517980.272827376
critpt,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,791164.6532251689,0.0,708835.3467748311,0.0,0.0,708835.3467748311
critpt,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,241083.93442622136,1440371.803278693,118544.26229508551,0.3,0.3,1558916.0655737785
critpt,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,476175.4076111148,0.0,363824.59238888527,0.0,0.0,363824.59238888527
critpt,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,230631.9762355911,1257623.373692854,111744.65007155485,0.0,0.0,1369368.023764409
critpt,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,140405.39951078358,0.0,1659594.6004892164,0.9,0.9,1659594.6004892164
critpt,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,139593.3127416057,2234003.410868,326403.2763903949,0.6,0.6,2560406.6872583944
critpt,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,137706.4564369529,0.0,1762293.543563047,0.6,0.6,1762293.543563047
critpt,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,142154.79444515923,2028344.941591813,329500.2639630276,0.9,0.9,2357845.2055548406
critpt,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,142547.88830434266,0.0,1657452.1116956573,0.9,0.9,1657452.1116956573
critpt,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,139908.85541923915,2831466.2960915184,228624.84848924208,1.7,0.017,3060091.1445807605
critpt,qwen3-max,2,Qwen3 Max,qwen3-max,761216.0323798872,0.0,638783.9676201127,0.0,0.0,638783.9676201127
critpt,qwen3-max,2,Qwen3 MaxThinking,qwen3-max-thinking,987466.8731767896,1601686.794324713,10846.332498497106,1.7,0.017,1612533.1268232102
critpt,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,710173.448101111,0.0,589826.5518988889,0.0,0.0,589826.5518988889
critpt,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,243999.1511931968,1628805.9195048222,127194.92930198104,0.0,0.0,1756000.848806803
critpt,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,1150843.576403793,0.0,1249156.423596207,0.0,0.0,1249156.423596207
critpt,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,252008.7171595573,1321165.5111739817,126825.77166646122,0.0,0.0,1447991.2828404428
critpt,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,711321.6802441449,0.0,588678.3197558551,0.0,0.0,588678.3197558551
critpt,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,292488.46978643833,1564344.9565719771,143166.5736415845,0.0,0.0,1707511.5302135616
critpt,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,1201787.5708502308,0.0,1198212.4291497697,0.0,0.0,1198212.4291497697
critpt,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,255033.9124320352,1576897.286139874,168068.80142809093,0.0,0.0,1744966.087567965
global-mmlu-lite,claude-opus-4-5,2,Claude Opus 4.5,claude-opus-4-5,3388758.6029274906,0.0,5711241.39707251,90.6,0.906,5711241.39707251
global-mmlu-lite,claude-opus-4-5,2,Claude Opus4.5,claude-opus-4-5,3443827.092730442,11151698.792756865,5404474.114512695,91.3,0.913,16556172.90726956
global-mmlu-lite,claude-opus-4-6,2,Claude Opus 4.6(high),claude-opus-4-6,3373127.292213071,0.0,5226872.707786929,90.6,0.906,5226872.707786929
global-mmlu-lite,claude-opus-4-6,2,Claude Opus4.6 (max),claude-opus-4-6-adaptive,3316830.660547821,5827964.152727153,4855205.186725026,92.2,0.922,10683169.33945218
global-mmlu-lite,claude-sonnet-4-6,2,Claude Sonnet 4.6(Non-reasoning),claude-sonnet-4-6,3404647.2374820705,0.0,4495352.76251793,89.2,0.892,4495352.76251793
global-mmlu-lite,claude-sonnet-4-6,2,ClaudeSonnet 4.6(max),claude-sonnet-4-6-adaptive,3304390.0569232986,8632595.66034407,5063014.282732631,90.5,0.905,13695609.9430767
global-mmlu-lite,deepseek-v3-2,2,DeepSeek V3.2,deepseek-v3-2-reasoning,3377831.416220752,0.0,2922168.5837792484,82.7,0.8270000000000001,2922168.5837792484
global-mmlu-lite,deepseek-v3-2,2,DeepSeekV3.2,deepseek-v3-2-reasoning,3464883.601128595,12230735.828211004,1304380.570660401,86.5,0.865,13535116.398871403
global-mmlu-lite,gpt-5,3,GPT-5 (minimal),gpt-5-minimal,3375193.611748786,0.0,1524806.3882512134,84.4,0.8440000000000001,1524806.3882512134
global-mmlu-lite,gpt-5,3,GPT-5(medium),gpt-5-medium,3499672.62183144,9713083.733893195,787243.6442753638,90.4,0.904,10500327.37816856
global-mmlu-lite,gpt-5,3,GPT-5 (high),gpt-5,3327702.1262729657,18911267.29762187,761030.5761051661,90.7,0.907,19672297.873727035
global-mmlu-lite,gpt-5-2,2,GPT-5.2,gpt-5-2-non-reasoning,3365661.736190317,0.0,1534338.2638096828,86.8,0.868,1534338.2638096828
global-mmlu-lite,gpt-5-2,2,GPT-5.2(medium),gpt-5-2-medium,3394635.017887546,1988014.6952807729,1617350.2868316812,89.8,0.898,3605364.9821124543
global-mmlu-lite,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,3373162.070152716,3845440.7508976087,281397.178949676,80.1,0.8009999999999999,4126837.9298472847
global-mmlu-lite,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,3377852.4155286,26042243.40951956,579904.1749518467,82.8,0.828,26622147.584471405
global-mmlu-lite,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,3383059.329589832,3897919.766518871,1019020.903891298,72.8,0.728,4916940.670410169
global-mmlu-lite,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,3361006.4587103403,16696669.801981326,942323.7393083316,75.2,0.752,17638993.541289657
global-mmlu-lite,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,3378212.778435537,0.0,4221787.221564463,83.1,0.831,4221787.221564463
global-mmlu-lite,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,3362424.293573912,19035180.346332576,3602395.360093511,89.5,0.895,22637575.706426088
global-mmlu-lite,k2-v2,3,K2-V2 (low),k2-v2-low,3383971.1037951736,1399121.32781398,216907.5683908464,71.4,0.7140000000000001,1616028.8962048264
global-mmlu-lite,k2-v2,3,K2-V2(medium),k2-v2-medium,3372215.38905013,5290364.006679461,237420.60427040915,76.7,0.767,5527784.61094987
global-mmlu-lite,k2-v2,3,K2-V2 (high),k2-v2,3378278.6772909025,26660649.99751828,961071.325190818,78.6,0.7859999999999999,27621721.3227091
global-mmlu-lite,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,1129867.481644706,6207873.914793135,1562258.60356216,81.0,0.81,7770132.518355295
global-mmlu-lite,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,1156098.0590991508,9834973.276537769,2008928.6643630825,81.0,0.81,11843901.940900853
global-mmlu-lite,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,3276369.634264613,0.0,7723630.365735387,85.9,0.8590000000000001,7723630.365735387
global-mmlu-lite,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,3413873.041500524,30601560.71697452,4984566.241524956,89.1,0.8909999999999999,35586126.95849948
global-mmlu-lite,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,3405486.131490733,0.0,9594513.868509268,82.4,0.8240000000000001,9594513.868509268
global-mmlu-lite,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,3357302.6705220034,31576503.428030983,5066193.901447015,86.4,0.8640000000000001,36642697.329478
global-mmlu-lite,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,3493881.7009125333,0.0,7506118.299087466,86.5,0.865,7506118.299087466
global-mmlu-lite,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,3402469.087505874,28645511.15398878,4952019.758505348,90.0,0.9,33597530.91249412
gpqa-diamond,claude-3-7-sonnet,2,Claude 3.7 Sonnet,claude-3-7-sonnet,51493.26366477048,0.0,88506.73633522952,65.6,0.6559999999999999,88506.73633522952
gpqa-diamond,claude-3-7-sonnet,2,Claude 3.7Sonnet,claude-3-7-sonnet,49117.57967191924,1604632.0416360358,146250.378692045,77.2,0.772,1750882.420328081
gpqa-diamond,claude-4-5-haiku,2,Claude 4.5 Haiku,claude-4-5-haiku-reasoning,50138.104632969225,0.0,129861.89536703078,64.6,0.6459999999999999,129861.89536703078
gpqa-diamond,claude-4-5-haiku,2,Claude 4.5Haiku,claude-4-5-haiku-reasoning,49082.05083293651,2847876.8106989786,103041.13846808492,67.2,0.672,2950917.9491670635
gpqa-diamond,claude-4-5-sonnet,2,Claude 4.5 Sonnet,claude-4-5-sonnet-thinking,48720.678797689136,0.0,111279.32120231086,72.7,0.727,111279.32120231086
gpqa-diamond,claude-4-5-sonnet,2,Claude 4.5Sonnet,claude-4-5-sonnet-thinking,49088.52233909554,1948888.254961357,102023.22269954748,83.4,0.8340000000000001,2050911.4776609044
gpqa-diamond,claude-4-opus,2,Claude 4 Opus,claude-4-opus-thinking,47199.71900245818,0.0,92800.28099754182,70.1,0.701,92800.28099754182
gpqa-diamond,claude-4-opus,2,Claude 4Opus,claude-4-opus-thinking,,,,79.6,0.7959999999999999,
gpqa-diamond,claude-4-sonnet,2,Claude 4 Sonnet,claude-4-sonnet,47136.50255108637,0.0,102863.49744891362,68.3,0.6829999999999999,102863.49744891362
gpqa-diamond,claude-4-sonnet,2,Claude 4Sonnet,claude-4-sonnet,48714.69454295814,1759227.898277702,92057.40717933982,77.7,0.777,1851285.3054570416
gpqa-diamond,claude-opus-4-5,2,Claude Opus 4.5,claude-opus-4-5,47413.42723758489,0.0,122586.5727624151,81.0,0.81,122586.5727624151
gpqa-diamond,claude-opus-4-5,2,Claude Opus4.5,claude-opus-4-5,49777.41755150344,2642444.119195496,107778.4632530006,86.6,0.866,2750222.582448497
gpqa-diamond,claude-opus-4-6,2,Claude Opus 4.6(high),claude-opus-4-6,49437.74652457349,0.0,150562.25347542652,84.0,0.84,150562.25347542652
gpqa-diamond,claude-opus-4-6,2,Claude Opus4.6 (max),claude-opus-4-6-adaptive,48251.89713128696,3959454.325227609,92293.77764110328,89.6,0.8959999999999999,4051748.102868712
gpqa-diamond,claude-sonnet-4-6,2,Claude Sonnet 4.6(Non-reasoning),claude-sonnet-4-6,49633.01538179595,0.0,150366.98461820406,79.9,0.799,150366.98461820406
gpqa-diamond,claude-sonnet-4-6,2,ClaudeSonnet 4.6(max),claude-sonnet-4-6-adaptive,48644.47125076517,5350334.706202537,101020.82254669824,87.5,0.875,5451355.528749235
gpqa-diamond,deepseek-v3-1,2,DeepSeek V3.1,deepseek-v3-1,48814.42349233902,0.0,261185.57650766097,73.5,0.735,261185.57650766097
gpqa-diamond,deepseek-v3-1,2,DeepSeekV3.1,deepseek-v3-1,49674.51913644058,819313.3941361741,81012.08672738531,77.9,0.779,900325.4808635594
gpqa-diamond,deepseek-v3-1-terminus,2,DeepSeek V3.1Terminus,deepseek-v3-1-terminus,49557.20078271655,0.0,200442.79921728343,75.1,0.7509999999999999,200442.79921728343
gpqa-diamond,deepseek-v3-1-terminus,2,DeepSeekV3.1Terminus,deepseek-v3-1-terminus,47117.4464591916,875987.2875341859,76895.26600662258,79.2,0.792,952882.5535408084
gpqa-diamond,deepseek-v3-2,2,DeepSeek V3.2,deepseek-v3-2-reasoning,49081.2198148846,0.0,210918.7801851154,75.1,0.7509999999999999,210918.7801851154
gpqa-diamond,deepseek-v3-2,2,DeepSeekV3.2,deepseek-v3-2-reasoning,48682.04805715791,1425773.0549111408,25544.89703170119,84.0,0.84,1451317.951942842
gpqa-diamond,deepseek-v3-2-reasoning-0925,2,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,49070.56365430552,0.0,200929.4363456945,73.8,0.738,200929.4363456945
gpqa-diamond,deepseek-v3-2-reasoning-0925,2,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,49086.23576201264,862281.0753206853,78632.68891730212,79.7,0.797,940913.7642379872
gpqa-diamond,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,48614.69544528529,0.0,171385.30455471473,42.4,0.424,171385.30455471473
gpqa-diamond,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,47928.69481434653,1157414.7668008858,94656.53838476774,51.5,0.515,1252071.3051856535
gpqa-diamond,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,49246.68891188157,0.0,240753.3110881184,62.8,0.628,240753.3110881184
gpqa-diamond,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,49897.85458273182,1644883.6973900765,105218.44802719168,73.9,0.7390000000000001,1750102.1454172682
gpqa-diamond,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,48859.57805989129,0.0,771140.4219401088,65.1,0.6509999999999999,771140.4219401088
gpqa-diamond,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,50820.0233764669,1185565.401648173,163614.5749753596,70.9,0.7090000000000001,1349179.9766235328
gpqa-diamond,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,49468.95658130469,0.0,560531.0434186953,76.6,0.7659999999999999,560531.0434186953
gpqa-diamond,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,49691.4809008711,880988.1253936354,169320.3937054935,79.3,0.7929999999999999,1050308.519099129
gpqa-diamond,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,48978.82273738387,0.0,361021.1772626161,68.3,0.6829999999999999,361021.1772626161
gpqa-diamond,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,49901.48341648066,2105445.2223596363,244653.2942238833,79.0,0.79,2350098.5165835195
gpqa-diamond,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,48882.698238981786,0.0,121117.3017610182,81.2,0.812,121117.3017610182
gpqa-diamond,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,49131.508684914006,2728921.710782891,121946.78053219464,89.8,0.898,2850868.491315086
gpqa-diamond,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,49179.458177141794,26474.54793876074,324345.9938840975,88.7,0.887,350820.5418228582
gpqa-diamond,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,49565.29360099907,1388118.760691116,162315.945707885,90.8,0.908,1550434.7063990012
gpqa-diamond,gemma-4-26b-a4b,2,Gemma 4 26B A4B,gemma-4-26b-a4b,49574.37842393682,0.0,290425.6215760632,71.4,0.7140000000000001,290425.6215760632
gpqa-diamond,gemma-4-26b-a4b,2,Gemma 4 26BA4B,gemma-4-26b-a4b,49872.24373937563,2312610.616863989,137517.1393966355,79.2,0.792,2450127.756260624
gpqa-diamond,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,47651.045421775074,0.0,52348.954578224926,67.3,0.6729999999999999,52348.954578224926
gpqa-diamond,gpt-5,4,GPT-5 (low),gpt-5-low,49580.4185206304,263697.73038639186,16721.85109297772,80.8,0.8079999999999999,280419.5814793696
gpqa-diamond,gpt-5,4,GPT-5(medium),gpt-5-medium,49323.500496861656,680028.2726111236,20648.226892014714,84.2,0.8420000000000001,700676.4995031384
gpqa-diamond,gpt-5,4,GPT-5 (high),gpt-5,48523.343746603496,1327996.1207864024,23480.53546699421,85.4,0.8540000000000001,1351476.6562533963
gpqa-diamond,gpt-5-1,2,GPT-5.1,gpt-5-1-non-reasoning,47560.59784713159,0.0,52439.40215286841,64.3,0.643,52439.40215286841
gpqa-diamond,gpt-5-1,2,GPT-5.1(high),gpt-5-1,48528.02025984678,1404311.9336734978,47160.04606665542,87.3,0.873,1451471.979740153
gpqa-diamond,gpt-5-2,3,GPT-5.2,gpt-5-2-non-reasoning,48883.59154500703,0.0,49116.40845499297,71.2,0.7120000000000001,49116.40845499297
gpqa-diamond,gpt-5-2,3,GPT-5.2(medium),gpt-5-2-medium,49707.58838239802,294380.7784499472,45911.63316765484,86.4,0.8640000000000001,340292.41161760205
gpqa-diamond,gpt-5-2,3,GPT-5.2(xhigh),gpt-5-2,48636.93677975392,1501251.1399591404,50111.92326110567,90.3,0.903,1551363.0632202462
gpqa-diamond,gpt-5-4,2,GPT-5.4(Non-reasoning),gpt-5-4-non-reasoning,49058.85770306175,0.0,60941.142296938255,74.8,0.748,60941.142296938255
gpqa-diamond,gpt-5-4,2,GPT-5.4(xhigh),gpt-5-4,51027.75978007649,1205452.411634388,43519.8285855353,92.0,0.92,1248972.2402199232
gpqa-diamond,gpt-5-4-mini,3,GPT-5.4 mini,gpt-5-4-mini-non-reasoning,49128.00120920469,0.0,36871.99879079531,60.6,0.606,36871.99879079531
gpqa-diamond,gpt-5-4-mini,3,GPT-5.4 mini(medium),gpt-5-4-mini-medium,49547.27333327718,513653.1095367087,26799.617130014103,82.3,0.823,540452.7266667228
gpqa-diamond,gpt-5-4-mini,3,GPT-5.4 mini(xhigh),gpt-5-4-mini,48630.85899802618,3328254.339036231,23114.80196574304,87.5,0.875,3351369.1410019738
gpqa-diamond,gpt-5-4-nano,2,GPT-5.4 nano,gpt-5-4-nano-medium,49250.40198681812,392556.7384446683,48192.85956851359,76.1,0.7609999999999999,440749.5980131819
gpqa-diamond,gpt-5-4-nano,2,GPT-5.4 nano(xhigh),gpt-5-4-nano,48897.40749674001,3306829.001566601,44273.59093665904,81.7,0.8170000000000001,3351102.59250326
gpqa-diamond,gpt-5-mini,3,GPT-5 mini(minimal),gpt-5-mini-minimal,48367.29262948936,0.0,61632.707370510645,68.7,0.687,61632.707370510645
gpqa-diamond,gpt-5-mini,3,GPT-5 mini(medium),gpt-5-mini-medium,49483.35573046772,441258.2837396784,29258.36052985386,80.3,0.8029999999999999,470516.6442695322
gpqa-diamond,gpt-5-mini,3,GPT-5 mini(high),gpt-5-mini,51247.84524499725,1416026.0700370322,32726.084717970472,82.8,0.828,1448752.1547550028
gpqa-diamond,gpt-5-nano,3,GPT-5 nano(minimal),gpt-5-nano-minimal,49832.04785919111,0.0,11167.95214080889,42.8,0.428,11167.95214080889
gpqa-diamond,gpt-5-nano,3,GPT-5 nano(medium),gpt-5-nano-medium,49435.474284610296,918632.7636263244,21931.76208906525,67.0,0.67,940564.5257153896
gpqa-diamond,gpt-5-nano,3,GPT-5 nano(high),gpt-5-nano,49276.421248836334,2322301.335818576,28422.24293258805,67.6,0.6759999999999999,2350723.578751164
gpqa-diamond,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,48138.07542168883,133395.72923273745,8466.195345573726,67.2,0.672,141861.92457831118
gpqa-diamond,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,49347.87665089922,2113486.6584187755,37165.46493032547,78.2,0.782,2150652.123349101
gpqa-diamond,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,49455.106697088406,349336.3306938665,21208.56260904512,61.1,0.611,370544.8933029116
gpqa-diamond,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,49489.37785950893,2233231.846845327,17278.77529516387,68.8,0.688,2250510.622140491
gpqa-diamond,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,47891.88197383144,0.0,122108.11802616857,63.7,0.637,122108.11802616857
gpqa-diamond,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,47272.89871234061,912828.2051750792,39898.89611258032,85.3,0.853,952727.1012876596
gpqa-diamond,grok-4-20,2,Grok 4.20 0309 v2,grok-4-20-non-reasoning,49120.83617359772,0.0,940879.1638264024,77.6,0.7759999999999999,940879.1638264024
gpqa-diamond,grok-4-20,2,Grok 4.200309 v2,grok-4-20-non-reasoning,50166.13912510843,1233460.9157343504,116372.9451405412,91.1,0.911,1349833.8608748915
gpqa-diamond,grok-4-20-0309,2,Grok 4.20 0309,grok-4-20-0309-non-reasoning,48437.21522463615,0.0,751562.7847753639,78.5,0.785,751562.7847753639
gpqa-diamond,grok-4-20-0309,2,Grok 4.200309,grok-4-20-0309-non-reasoning,48866.95470673388,1046783.7298222228,104349.3154710433,88.5,0.885,1151133.0452932662
gpqa-diamond,k2-v2,3,K2-V2 (low),k2-v2-low,49915.3138901195,73930.17568557958,16154.510424300925,54.1,0.541,90084.68610988052
gpqa-diamond,k2-v2,3,K2-V2(medium),k2-v2-medium,49156.807039832565,362923.149589444,17920.043370723448,59.8,0.598,380843.1929601674
gpqa-diamond,k2-v2,3,K2-V2 (high),k2-v2,48670.20983865026,2633108.674803292,18221.115358057697,68.1,0.6809999999999999,2651329.79016135
gpqa-diamond,kimi-k2,2,Kimi K2,kimi-k2,48575.85119718337,0.0,421424.14880281663,76.6,0.7659999999999999,421424.14880281663
gpqa-diamond,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,48684.16411117496,2413508.6169345416,37807.2189542834,83.8,0.838,2451315.835888825
gpqa-diamond,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,50718.02664904909,0.0,179281.97335095092,51.7,0.517,179281.97335095092
gpqa-diamond,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,48262.58576346011,904730.6852529568,47006.72898358293,64.3,0.643,951737.4142365396
gpqa-diamond,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,50155.06189828269,0.0,149844.9381017173,48.1,0.481,149844.9381017173
gpqa-diamond,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,50081.76902145965,2043693.635977449,106224.59500109166,74.8,0.748,2149918.2309785406
gpqa-diamond,mistral-small-4,2,Mistral Small 4,mistral-small-4,48458.12914162495,0.0,111541.87085837504,57.1,0.5710000000000001,111541.87085837504
gpqa-diamond,mistral-small-4,2,MistralSmall 4,mistral-small-4,49724.55089820443,1651241.2920637585,99034.15703803704,76.9,0.769,1750275.4491017954
gpqa-diamond,nova-2-0-lite,2,Nova 2.0 Lite,nova-2-0-lite,48764.33531337395,0.0,481235.66468662606,60.3,0.603,481235.66468662606
