benchmark,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
livecodebench,Mi:dm K 2.5Pro,mi-dm-k-2-5-pro-dec28,518140.2780670514,18062831.16280972,419028.5591232318,65.6,0.6559999999999999,18481859.72193295
livecodebench,Mi:dm K 2.5Pro Preview,midm-250-pro-rsnsft,512288.090032612,21951026.27670484,536685.6332625505,57.6,0.5760000000000001,22487711.9099674
livecodebench,MiMo-V2-Flash,mimo-v2-flash,510407.6272592125,22006381.3653124,483211.0074283916,86.8,0.868,22489592.3727408
livecodebench,MiniMax M140k,minimax-m1-40k,521858.7585869639,12536815.910846155,941325.3305668818,65.7,0.657,13478141.241413036
livecodebench,MiniMax M180k,minimax-m1-80k,509913.1511726935,754532.316742787,35554.532084519495,71.1,0.711,790086.8488273065
livecodebench,MiniMax-M2,minimax-m2,498777.19059939135,16411713.336426985,2089509.4729736247,82.6,0.826,18501222.80940061
livecodebench,MiniMax-M2.1,minimax-m2-1,503149.0692750776,13775900.801664302,1720950.12906062,81.0,0.81,15496850.930724924
livecodebench,Ministral 3 14B,ministral-3-14b,514112.73846964265,0.0,2885887.2615303574,35.1,0.351,2885887.2615303574
livecodebench,Ministral 3 3B,ministral-3-3b,505589.5567923344,0.0,3894410.443207666,24.7,0.247,3894410.443207666
livecodebench,Ministral 3 8B,ministral-3-8b,508467.2244519563,0.0,3691532.775548044,30.3,0.303,3691532.775548044
livecodebench,Mistral 7B,mistral-7b-instruct,510637.5289088783,0.0,209362.47109112176,4.6,0.046,209362.47109112176
livecodebench,Mistral Large 2(Jul),mistral-large-2407,514053.14987061406,0.0,365946.8501293859,26.7,0.267,365946.8501293859
livecodebench,Mistral Large 2(Nov),mistral-large-2,522376.7061659731,0.0,417623.2938340269,29.3,0.293,417623.2938340269
livecodebench,Mistral Large 3,mistral-large-3,514366.3200772477,0.0,2185633.679922752,46.5,0.465,2185633.679922752
livecodebench,Mistral Large(Feb),mistral-large,512061.6550122498,0.0,267938.34498775017,17.8,0.178,267938.34498775017
livecodebench,Mistral Medium,mistral-medium,523622.6577739504,0.0,376377.3422260496,9.9,0.099,376377.3422260496
livecodebench,Mistral Medium 3,mistral-medium-3,507659.43250773207,0.0,1492340.567492268,40.0,0.4,1492340.567492268
livecodebench,Mistral Medium3.1,mistral-medium-3-1,507604.6996896274,0.0,1392395.3003103726,40.6,0.406,1392395.3003103726
livecodebench,Mistral Small 3,mistral-small-3,520809.8578367636,0.0,329190.14216323633,25.2,0.252,329190.14216323633
livecodebench,Mistral Small 3.1,mistral-small-3-1,512470.11995072913,0.0,487529.88004927087,21.2,0.212,487529.88004927087
livecodebench,Mistral Small 3.2,mistral-small-3-2,505245.805565696,0.0,1294754.194434304,27.5,0.275,1294754.194434304
livecodebench,Mistral Small(Feb),mistral-small-2402,521524.1641772787,0.0,208475.83582272127,11.1,0.111,208475.83582272127
livecodebench,Mistral Small(Sep),mistral-small,562395.7221727393,0.0,347604.2778272607,14.1,0.141,347604.2778272607
livecodebench,Mixtral 8x22B,mistral-8x22b-instruct,521102.6447982413,0.0,318897.35520175874,14.8,0.148,318897.35520175874
livecodebench,Mixtral 8x7B,mixtral-8x7b-instruct,511158.0209687312,0.0,408841.9790312688,6.6,0.066,408841.9790312688
livecodebench,Molmo 7B-D,molmo-7b-d,510662.1199692452,0.0,189337.8800307548,3.9,0.039,189337.8800307548
livecodebench,Motif-2-12.7B,motif-2-12-7b,500653.0054302524,26642588.01029328,856758.9842764679,65.1,0.6509999999999999,27499346.99456975
livecodebench,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,513282.06445374194,0.0,1086717.935546258,36.0,0.36,1086717.935546258
livecodebench,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,501319.7310365492,0.0,898680.2689634508,34.5,0.345,898680.2689634508
livecodebench,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,497064.9776365137,0.0,12502935.022363486,70.1,0.701,12502935.022363486
livecodebench,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,498743.8444405109,15768018.368115816,733237.787443673,74.1,0.741,16501256.15555949
livecodebench,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,505989.00216364017,19645991.67823268,848019.3196036868,69.4,0.6940000000000001,20494010.997836363
livecodebench,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,494871.0795241385,10070978.171143528,434150.7493323332,72.4,0.7240000000000001,10505128.92047586
livecodebench,Nova 2.0 Lite,nova-2-0-lite,519046.348880569,0.0,1080953.651119431,34.6,0.346,1080953.651119431
livecodebench,Nova 2.0 Omni,nova-2-0-omni,512469.8961091443,0.0,367530.1038908557,30.5,0.305,367530.1038908557
livecodebench,Nova 2.0 ProPreview,nova-2-0-pro,503391.74423669965,0.0,1496608.2557633002,47.3,0.473,1496608.2557633002
livecodebench,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,517613.8145209479,1422579.9371296451,359806.2483494069,63.8,0.638,1782386.185479052
livecodebench,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,509164.900752491,4950756.361382449,340078.7378650595,73.0,0.73,5290835.099247509
livecodebench,Nova 2.0Lite (high),nova-2-0-lite-reasoning,507858.17611382826,46060054.41455058,432087.4093355932,71.1,0.711,46492141.82388617
livecodebench,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,520412.352430906,899766.016037063,279821.63153203105,46.9,0.469,1179587.647569094
livecodebench,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,511538.0655013228,8768173.549092881,420288.3854057959,66.3,0.6629999999999999,9188461.934498675
livecodebench,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,501291.37452320167,1976422.270369716,322286.35510708205,59.2,0.5920000000000001,2298708.625476798
livecodebench,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,511174.2956682289,6861787.337910774,427038.36642099713,66.0,0.66,7288825.7043317715
livecodebench,Nova Lite,nova-lite,510839.0592923962,0.0,299160.94070760376,16.7,0.1669999999999999,299160.94070760376
livecodebench,Nova Micro,nova-micro,515578.5477980778,0.0,314421.4522019222,14.0,0.14,314421.4522019222
livecodebench,Nova Premier,nova-premier,483952.4849151631,0.0,516047.5150848369,31.7,0.317,516047.5150848369
livecodebench,Nova Pro,nova-pro,516320.5223727539,0.0,243679.4776272461,23.3,0.233,243679.4776272461
livecodebench,OLMo 2 32B,olmo-2-32b,510837.2458348241,0.0,339162.75416517584,6.8,0.068,339162.75416517584
livecodebench,OLMo 2 7B,olmo-2-7b,510460.39198227104,0.0,479539.60801772896,4.1,0.0409999999999999,479539.60801772896
livecodebench,Olmo 3 32BThink,olmo-3-32b-think,502484.5258989351,12197195.604333594,300319.8697674707,67.2,0.672,12497515.474101065
livecodebench,Olmo 3 7B,,513815.4021115229,0.0,3286184.5978884767,26.6,0.266,3286184.5978884767
livecodebench,Olmo 3 7BThink,olmo-3-7b-think,507705.0807226315,11091489.033287345,2400805.885990023,61.7,0.617,13492294.919277368
livecodebench,Olmo 3.1 32BThink,olmo-3-1-32b-think,519516.8470587869,12116144.729752164,364338.4231890497,69.5,0.695,12480483.152941214
livecodebench,OpenChat 3.5,openchat-35,521642.49358108325,0.0,248357.5064189168,11.5,0.115,248357.5064189168
livecodebench,Phi-3 Mini,phi-3-mini,511268.4277482653,0.0,368731.57225173473,11.6,0.1159999999999999,368731.57225173473
livecodebench,Phi-4,phi-4,541224.602527447,0.0,558775.397472553,23.1,0.231,558775.397472553
livecodebench,Phi-4 Mini,phi-4-mini,513966.4765311588,0.0,316033.5234688412,12.6,0.126,316033.5234688412
livecodebench,Phi-4 Multimodal,phi-4-multimodal,514465.57719404,0.0,385534.42280596006,13.1,0.131,385534.42280596006
livecodebench,Pixtral Large,pixtral-large-2411,524559.3990681855,0.0,265440.6009318145,26.1,0.261,265440.6009318145
livecodebench,QwQ-32B,qwq-32b,527754.0510699749,12144934.781104332,327311.16782569326,63.1,0.631,12472245.948930023
livecodebench,QwQ32B-Preview,QwQ-32B-Preview,536379.1595518775,403744.2538290126,559876.5866191098,33.7,0.337,963620.8404481224
livecodebench,Qwen2 72B,qwen2-72b-instruct,525502.4347683869,0.0,394497.56523161306,15.9,0.159,394497.56523161306
livecodebench,Qwen2.5 72B,qwen2-5-72b-instruct,520427.9382857769,0.0,259572.06171422312,27.6,0.276,259572.06171422312
livecodebench,Qwen2.5 Coder 32B,qwen2-5-coder-32b-instruct,519163.2716351013,0.0,880836.7283648988,29.5,0.295,880836.7283648988
livecodebench,Qwen2.5 Coder 7B,qwen2-5-coder-7b-instruct,515371.7300465441,0.0,144628.2699534559,12.6,0.126,144628.2699534559
livecodebench,Qwen2.5 Instruct32B,qwen2.5-32b-instruct,524869.2201310841,0.0,375130.7798689159,24.8,0.248,375130.7798689159
livecodebench,Qwen2.5 Max,qwen-2-5-max,546527.24285395,0.0,553472.7571460501,35.9,0.359,553472.7571460501
livecodebench,Qwen2.5 Turbo,qwen-turbo,526356.5919802268,0.0,243643.40801977323,16.3,0.163,243643.40801977323
livecodebench,Qwen3 0.6B,qwen3-0.6b-instruct,510779.11134656495,1751548.5170209818,23737672.371632453,12.1,0.121,25489220.888653435
livecodebench,Qwen3 1.7B,qwen3-1.7b-instruct-reasoning,484305.5058292436,11886188.677575106,629505.8165956511,30.8,0.308,12515694.494170755
livecodebench,Qwen3 14B,qwen3-14b-instruct,426861.8112922516,6988648.670569294,484489.5181384542,52.3,0.523,7473138.188707748
livecodebench,Qwen3 235B,qwen3-235b-a22b-instruct-reasoning,503488.9760117392,11015943.681889206,480567.3420990538,62.2,0.622,11496511.02398826
livecodebench,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,511045.60499983066,0.0,1888954.3950001693,52.4,0.524,1888954.3950001693
livecodebench,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,507016.3138002021,16554874.505657492,938109.1805423048,78.8,0.7879999999999999,17492983.686199795
livecodebench,Qwen3 30B,qwen3-30b-a3b-instruct-reasoning,376427.2386566199,6342966.587449362,380606.1738940186,50.6,0.506,6723572.76134338
livecodebench,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,511410.593395796,0.0,2588589.406604204,51.5,0.515,2588589.406604204
livecodebench,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,510471.3255693576,12567129.826405251,922398.8480253888,70.7,0.7070000000000001,13489528.67443064
livecodebench,Qwen3 32B,qwen3-32b-instruct,399501.2062487684,6745410.53325423,455088.2604970008,54.6,0.546,7200498.793751231
livecodebench,Qwen3 4B,qwen3-4b-instruct-reasoning,432167.0877092233,8954508.021345181,613324.890945594,46.5,0.465,9567832.912290776
livecodebench,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,516251.4750850713,0.0,2583748.5249149287,37.7,0.377,2583748.5249149287
livecodebench,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,503879.83986241947,13609360.50177074,886759.6583668424,64.1,0.6409999999999999,14496120.160137584
livecodebench,Qwen3 8B,qwen3-8b-instruct-reasoning,323332.54766614723,6404441.657196575,372225.7951372782,40.6,0.406,6776667.452333853
livecodebench,Qwen3 Coder 30BA3B,qwen3-coder-30b-a3b-instruct,516332.0454273461,0.0,2683667.954572654,40.3,0.4029999999999999,2683667.954572654
livecodebench,Qwen3 Coder 480B,qwen3-coder-480b-a35b-instruct,497628.938043853,0.0,1702371.061956147,58.5,0.585,1702371.061956147
livecodebench,Qwen3 Max,qwen3-max,508198.427280141,0.0,3791801.572719859,76.7,0.767,3791801.572719859
livecodebench,Qwen3 Max(Preview),qwen3-max-preview,500706.2606071838,0.0,2499293.739392816,65.1,0.6509999999999999,2499293.739392816
livecodebench,Qwen3 MaxThinking(Preview),qwen3-max-thinking-preview,508184.7403667233,6078442.526601143,413372.73303213366,53.5,0.535,6491815.259633277
livecodebench,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,497096.8583912431,0.0,4402903.141608757,68.4,0.684,4402903.141608757
livecodebench,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,509229.2658971593,19546303.9324363,944466.8016665416,78.4,0.784,20490770.73410284
livecodebench,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,502545.6297127915,0.0,2097454.370287209,42.2,0.422,2097454.370287209
livecodebench,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,492757.5120913581,10477212.978387488,1030029.5095211536,67.9,0.679,11507242.48790864
livecodebench,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,508474.3417874996,0.0,3191525.6582125,59.4,0.594,3191525.6582125
livecodebench,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,510713.32592937694,0.0,2189286.6740706232,47.6,0.476,2189286.6740706232
livecodebench,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,439395.5715839151,8764340.231211672,796264.1972044128,69.7,0.6970000000000001,9560604.428416084
livecodebench,Qwen3 VL 32B,qwen3-vl-32b-instruct,510493.2924591068,20348713.89678508,1140792.8107558168,73.8,0.738,21489506.707540896
livecodebench,Qwen3 VL 4B,qwen3-vl-4b-reasoning,499799.6548374589,12261992.021652812,238208.323509728,32.0,0.32,12500200.34516254
livecodebench,Qwen3 VL 8B,qwen3-vl-8b-instruct,509594.2527407556,12236105.126006689,254300.62125255523,35.3,0.353,12490405.747259244
livecodebench,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,511711.6310166164,8929706.31476427,558582.0542191131,64.6,0.6459999999999999,9488288.368983384
livecodebench,Reka Flash 3,reka-flash-3,524928.9799492186,17997350.8298301,1477720.1902206826,43.5,0.435,19475071.020050783
livecodebench,Ring-1T,ring-1t,522268.459571999,10860883.919503056,616847.6209249463,64.3,0.643,11477731.540428
livecodebench,Ring-flash-2.0,ring-flash-2-0,503922.8683625432,42660451.939283244,835625.1923542088,62.8,0.628,43496077.131637454
livecodebench,Sarvam M,sarvam-m-reasoning,501927.9110948504,5182731.97330203,115340.11560311976,29.5,0.295,5298072.08890515
livecodebench,Seed-OSS-36B-Instruct,seed-oss-36b-instruct,495083.8177095713,14800952.226258485,703963.9560319465,76.5,0.765,15504916.182290431
livecodebench,Solar Pro 2,solar-pro-2-reasoning,506839.603977872,16292201.31762227,200959.0783998581,61.6,0.616,16493160.396022128
livecodebench,Sonar,sonar,519035.0491538645,0.0,580964.9508461355,29.5,0.295,580964.9508461355
livecodebench,Sonar Pro,sonar-pro,521751.56558835617,0.0,388248.4344116438,27.5,0.275,388248.4344116438
livecodebench,Tulu3 405B,,521624.5149301348,0.0,298375.4850698652,29.1,0.291,298375.4850698652
livecodebench,gpt-oss-120B(high),gpt-oss-120b,498174.6724523665,17889932.499589663,1611892.827957972,87.8,0.878,19501825.32754764
livecodebench,gpt-oss-120B(low),gpt-oss-120b-low,514403.19034258527,1033083.4084810708,1752513.401176344,70.7,0.7070000000000001,2785596.8096574144
livecodebench,gpt-oss-20B(high),gpt-oss-20b,502202.7965691452,16862797.531658955,634999.6717718997,77.7,0.777,17497797.203430854
livecodebench,gpt-oss-20B(low),gpt-oss-20b-low,514953.72549355467,2020917.6753824104,764128.5991240345,65.2,0.652,2785046.274506445
livecodebench,o1,o1,520714.2301811521,6250790.286265311,1028495.4835535374,67.9,0.679,7279285.769818848
livecodebench,o1-mini,o1-mini,516782.5954437743,5606186.805368198,377030.5991880276,57.6,0.5760000000000001,5983217.404556226
livecodebench,o3,o3,506306.4294007965,6436179.623578968,457513.9470202353,80.8,0.8079999999999999,6893693.570599204
livecodebench,o3-mini,o3-mini,517976.0203771805,5833002.334433296,649021.6451895238,71.7,0.7170000000000001,6482023.979622819
livecodebench,o3-mini(high),o3-mini-high,489933.1607112465,11883324.480283365,626742.3590053903,73.4,0.7340000000000001,12510066.839288754
livecodebench,o4-mini(high),o4-mini,499421.2821173693,9957656.079869935,542922.638012696,85.9,0.8590000000000001,10500578.717882631
