benchmark,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
artificial-analysis-long-context-reasoning,Llama 3.1 8B,llama-3-1-instruct-8b,9516540.25446673,0.0,83459.74553326995,15.7,0.157,83459.74553326995
artificial-analysis-long-context-reasoning,Llama 3.1Nemotron 70B,llama-3-1-nemotron-instruct-70b,9486300.262405643,0.0,13699.737594357415,7.0,0.07,13699.737594357415
artificial-analysis-long-context-reasoning,Llama 3.1NemotronNano 4B v1.1,llama-3-1-nemotron-nano-4b-reasoning,9150180.56301416,0.0,1849819.4369858387,0.0,0.0,1849819.4369858387
artificial-analysis-long-context-reasoning,Llama 3.2 11B(Vision),llama-3-2-instruct-11b-vision,9428881.301765004,0.0,71118.69823499642,11.7,0.1169999999999999,71118.69823499642
artificial-analysis-long-context-reasoning,Llama 3.2 1B,llama-3-2-instruct-1b,9397756.877554435,0.0,102243.12244556456,5.0,0.05,102243.12244556456
artificial-analysis-long-context-reasoning,Llama 3.2 3B,llama-3-2-instruct-3b,9437274.510209676,0.0,62725.48979032432,2.0,0.02,62725.48979032432
artificial-analysis-long-context-reasoning,Llama 3.3 70B,llama-3-3-instruct-70b,9478888.873306671,0.0,21111.126693328548,15.0,0.15,21111.126693328548
artificial-analysis-long-context-reasoning,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,9452352.961282697,0.0,247647.03871730508,11.3,0.113,247647.03871730508
artificial-analysis-long-context-reasoning,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,9326187.081868056,16960.710887103,56852.20724484135,17.0,0.17,73812.91813194435
artificial-analysis-long-context-reasoning,Llama 4 Maverick,llama-4-maverick,9563072.63111768,0.0,36927.368882320414,46.0,0.46,36927.368882320414
artificial-analysis-long-context-reasoning,Llama 4 Scout,llama-4-scout,9472819.291499589,0.0,27180.7085004108,25.8,0.258,27180.7085004108
artificial-analysis-long-context-reasoning,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,9560657.781406544,0.0,39342.21859345667,22.0,0.22,39342.21859345667
artificial-analysis-long-context-reasoning,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,9052798.79435716,107451.91981719952,39749.28582564015,34.0,0.34,147201.20564283966
artificial-analysis-long-context-reasoning,LlamaNemotronUltra,llama-3-1-nemotron-ultra-253b-v1-reasoning,1525040.3860995867,1660350.250351447,14609.36354896638,7.3,0.073,1674959.6139004133
artificial-analysis-long-context-reasoning,LongCat FlashLite,longcat-flash-lite,9477737.493404863,0.0,22262.506595137045,25.7,0.257,22262.506595137045
artificial-analysis-long-context-reasoning,MagistralMedium 1,magistral-medium,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,MagistralMedium 1.2,magistral-medium-2509,9404416.851908969,183328.120284704,12255.027806329814,51.3,0.513,195583.14809103377
artificial-analysis-long-context-reasoning,MagistralSmall 1,magistral-small,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,MagistralSmall 1.2,magistral-small-2509,9475598.63848437,3636.958619382565,20764.402896248248,16.3,0.163,24401.36151563081
artificial-analysis-long-context-reasoning,Mercury 2,mercury-2,9416575.030959412,160478.63098561802,22946.33805496888,36.3,0.363,183424.9690405869
artificial-analysis-long-context-reasoning,Mi:dm K 2.5Pro,mi-dm-k-2-5-pro-dec28,9404309.225854203,262345.8858249401,33344.888320856764,9.0,0.09,295690.7741457969
artificial-analysis-long-context-reasoning,Mi:dm K 2.5Pro Preview,midm-250-pro-rsnsft,9391508.042019684,179789.8186267901,28702.139353525723,11.0,0.11,208491.95798031584
artificial-analysis-long-context-reasoning,MiMo-V2-Flash,mimo-v2-flash,9463528.946013903,220702.3043939584,15768.74959213656,63.0,0.63,236471.0539860949
artificial-analysis-long-context-reasoning,MiMo-V2-Flash(Feb 2026),mimo-v2-0206,9419303.71721748,365913.8320535326,14782.45072898564,64.3,0.643,380696.2827825183
artificial-analysis-long-context-reasoning,MiMo-V2-Omni,mimo-v2-omni,9444124.75728136,547855.3663194434,8019.876399197862,66.7,0.667,555875.2427186413
artificial-analysis-long-context-reasoning,MiMo-V2-Omni-0327,mimo-v2-omni-0327,9453959.425174637,338208.76840812643,7831.806417238331,63.7,0.637,346040.57482536475
artificial-analysis-long-context-reasoning,MiMo-V2-Pro,mimo-v2-pro,9477512.263872026,314343.06118875544,8144.674939219597,60.7,0.607,322487.73612797505
artificial-analysis-long-context-reasoning,MiniMax M140k,minimax-m1-40k,9152760.720299458,235499.9209899874,11739.358710554348,51.7,0.517,247239.2797005417
artificial-analysis-long-context-reasoning,MiniMax M180k,minimax-m1-80k,9470943.185152143,0.0,529056.814847856,54.3,0.5429999999999999,529056.814847856
artificial-analysis-long-context-reasoning,MiniMax-M2,minimax-m2,9392090.68326222,97886.8412067547,10022.475531024396,61.0,0.61,107909.3167377791
artificial-analysis-long-context-reasoning,MiniMax-M2.1,minimax-m2-1,9434244.013110688,59685.61883330895,6070.368056002884,59.0,0.59,65755.98688931184
artificial-analysis-long-context-reasoning,MiniMax-M2.5,minimax-m2-5,9475150.458125282,113508.89702055194,11340.64485416605,66.0,0.66,124849.541874718
artificial-analysis-long-context-reasoning,MiniMax-M2.7,minimax-m2-7,9391395.889975283,92681.7856250236,15922.324399691475,68.7,0.687,108604.11002471508
artificial-analysis-long-context-reasoning,Ministral 3 14B,ministral-3-14b,9479481.237916425,0.0,20518.7620835777,22.0,0.22,20518.7620835777
artificial-analysis-long-context-reasoning,Ministral 3 3B,ministral-3-3b,9461656.563447636,0.0,38343.43655236327,11.7,0.1169999999999999,38343.43655236327
artificial-analysis-long-context-reasoning,Ministral 3 8B,ministral-3-8b,9455922.05314972,0.0,44077.94685027932,24.0,0.24,44077.94685027932
artificial-analysis-long-context-reasoning,Mistral 7B,mistral-7b-instruct,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Mistral Large 2(Jul),mistral-large-2407,4282070.007903007,0.0,17929.992096993046,1.7,0.017,17929.992096993046
artificial-analysis-long-context-reasoning,Mistral Large 2(Nov),mistral-large-2,5681323.703304604,0.0,18676.296695396737,5.3,0.053,18676.296695396737
artificial-analysis-long-context-reasoning,Mistral Large 3,mistral-large-3,9476709.488491217,0.0,23290.51150878422,34.7,0.347,23290.51150878422
artificial-analysis-long-context-reasoning,Mistral Medium 3,mistral-medium-3,9576201.111809766,0.0,23798.88819023425,28.0,0.28,23798.88819023425
artificial-analysis-long-context-reasoning,Mistral Medium3.1,mistral-medium-3-1,5186284.091608693,0.0,13715.908391307032,19.7,0.1969999999999999,13715.908391307032
artificial-analysis-long-context-reasoning,Mistral Small 3,mistral-small-3,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Mistral Small 3.1,mistral-small-3-1,9475322.21853817,0.0,24677.781461828978,19.7,0.1969999999999999,24677.781461828978
artificial-analysis-long-context-reasoning,Mistral Small 3.2,mistral-small-3-2,9486497.307907442,0.0,13502.692092557534,17.3,0.173,13502.692092557534
artificial-analysis-long-context-reasoning,Mistral Small 4,mistral-small-4,9479293.344315307,0.0,20706.65568469255,21.3,0.213,20706.65568469255
artificial-analysis-long-context-reasoning,MistralSmall 4,mistral-small-4,9454916.014419897,136871.5332262178,8212.452353885248,44.7,0.447,145083.98558010306
artificial-analysis-long-context-reasoning,Molmo 7B-D,molmo-7b-d,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Molmo2-8B,molmo2-8b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Motif-2-12.7B,motif-2-12-7b,9425453.201172186,143081.23614294402,31465.56268486996,13.0,0.13,174546.798827814
artificial-analysis-long-context-reasoning,Muse Spark,muse-spark,9425194.183582293,245063.5691092297,29742.2473084782,69.7,0.6970000000000001,274805.8164177079
artificial-analysis-long-context-reasoning,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,9454407.007368265,0.0,45592.99263173565,6.7,0.067,45592.99263173565
artificial-analysis-long-context-reasoning,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,9179926.565992068,0.0,20073.434007932192,17.0,0.17,20073.434007932192
artificial-analysis-long-context-reasoning,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,9550218.44008048,0.0,349781.5599195184,22.7,0.2269999999999999,349781.5599195184
artificial-analysis-long-context-reasoning,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,9464863.025880745,426327.944362104,8809.029757153494,33.7,0.337,435136.9741192575
artificial-analysis-long-context-reasoning,NVIDIANemotron 3Nano 4B,nvidia-nemotron-3-nano-4b,9468330.03305851,125989.1728681842,5680.794073307068,16.7,0.1669999999999999,131669.96694149126
artificial-analysis-long-context-reasoning,NVIDIANemotron 3Super,nvidia-nemotron-3-super-120b-a12b,9129251.626948427,863739.1014197011,7009.271631871785,60.0,0.6,870748.3730515729
artificial-analysis-long-context-reasoning,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,9395701.84614638,146367.47815297297,57930.675700649525,40.0,0.4,204298.1538536225
artificial-analysis-long-context-reasoning,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,9360499.575501096,227779.33693094584,11721.087567959194,21.0,0.21,239500.42449890505
artificial-analysis-long-context-reasoning,Nanbeige4.1-3B,nanbeige4-1-3b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,NemotronCascade 230B A3B,nemotron-cascade-2-30b-a3b,9456080.982115166,313076.92842711863,30842.08945771392,34.0,0.34,343919.0178848326
artificial-analysis-long-context-reasoning,Nova 2.0 Lite,nova-2-0-lite,9387405.039131522,0.0,12594.96086847712,17.7,0.177,12594.96086847712
artificial-analysis-long-context-reasoning,Nova 2.0 Omni,nova-2-0-omni,9480705.291792968,0.0,19294.708207031483,22.3,0.223,19294.708207031483
artificial-analysis-long-context-reasoning,Nova 2.0 ProPreview,nova-2-0-pro,9373597.003688654,0.0,26402.996311345807,28.3,0.283,26402.996311345807
artificial-analysis-long-context-reasoning,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,9399110.819866164,147622.7851812726,53266.39495256431,61.7,0.617,200889.18013383693
artificial-analysis-long-context-reasoning,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,9397774.45943464,147132.98265895116,55092.55790640992,54.3,0.5429999999999999,202225.5405653611
artificial-analysis-long-context-reasoning,Nova 2.0Lite (high),nova-2-0-lite-reasoning,9457809.563256478,321563.23602354235,20627.200719980225,55.3,0.5529999999999999,342190.4367435226
artificial-analysis-long-context-reasoning,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,9431553.380001703,247923.6579666388,20522.96203165608,52.0,0.52,268446.61999829486
artificial-analysis-long-context-reasoning,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,9396994.90057858,281253.8337027903,21751.26571862999,58.3,0.583,303005.0994214203
artificial-analysis-long-context-reasoning,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,9418087.084205184,163348.45876819355,18564.45702662289,51.0,0.51,181912.91579481645
artificial-analysis-long-context-reasoning,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,9408813.156276165,171461.1536854914,19725.690038343888,53.7,0.537,191186.84372383528
artificial-analysis-long-context-reasoning,Nova Lite,nova-lite,9578093.018318009,0.0,21906.9816819924,17.7,0.177,21906.9816819924
artificial-analysis-long-context-reasoning,Nova Micro,nova-micro,9574452.239550438,0.0,25547.760449560923,9.7,0.0969999999999999,25547.760449560923
artificial-analysis-long-context-reasoning,Nova Premier,nova-premier,9577694.92396325,0.0,22305.076036749662,30.0,0.3,22305.076036749662
artificial-analysis-long-context-reasoning,Nova Pro,nova-pro,9481811.61203831,0.0,18188.387961689787,19.0,0.19,18188.387961689787
artificial-analysis-long-context-reasoning,OLMo 2 32B,olmo-2-32b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,OLMo 2 7B,olmo-2-7b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Olmo 3 32BThink,olmo-3-32b-think,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Olmo 3 7B,,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Olmo 3 7BThink,olmo-3-7b-think,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Olmo 3.1 32BInstruct,olmo-3-1-32b-instruct,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Olmo 3.1 32BThink,olmo-3-1-32b-think,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Phi-3 Mini,phi-3-mini,2897951.6580287134,0.0,2048.341971286743,2.0,0.02,2048.341971286743
artificial-analysis-long-context-reasoning,Phi-4,phi-4,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Phi-4 Mini,phi-4-mini,9388149.01817098,0.0,11850.981829021744,13.7,0.1369999999999999,11850.981829021744
artificial-analysis-long-context-reasoning,Pixtral Large,pixtral-large-2411,5682900.603076356,0.0,17099.396923644767,10.3,0.103,17099.396923644767
artificial-analysis-long-context-reasoning,QwQ-32B,qwq-32b,9466244.610714966,209866.64460450964,23888.744680522927,25.0,0.25,233755.3892850325
artificial-analysis-long-context-reasoning,Qwen2.5 72B,qwen2-5-72b-instruct,4483869.700736818,0.0,16130.299263182633,20.3,0.203,16130.299263182633
artificial-analysis-long-context-reasoning,Qwen3 0.6B,qwen3-0.6b-instruct,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 1.7B,qwen3-1.7b-instruct-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 14B,qwen3-14b-instruct,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 235B,qwen3-235b-a22b-instruct-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,9576789.558014486,0.0,23210.441985513746,31.2,0.312,23210.441985513746
artificial-analysis-long-context-reasoning,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,9469696.89441537,477075.6415487472,53227.464035883306,67.0,0.67,530303.1055846305
artificial-analysis-long-context-reasoning,Qwen3 30B,qwen3-30b-a3b-instruct-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,9543851.273314184,0.0,56148.72668581372,22.7,0.2269999999999999,56148.72668581372
artificial-analysis-long-context-reasoning,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,9544240.434622854,214956.42682041368,40803.13855673253,59.0,0.59,255759.5653771462
artificial-analysis-long-context-reasoning,Qwen3 32B,qwen3-32b-instruct,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 4B,qwen3-4b-instruct-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,9443840.901717464,0.0,356159.0982825362,7.3,0.073,356159.0982825362
artificial-analysis-long-context-reasoning,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,9476891.18317193,285183.68144161854,37925.13538645218,37.7,0.377,323108.81682807073
artificial-analysis-long-context-reasoning,Qwen3 8B,qwen3-8b-instruct-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 Coder 30BA3B,qwen3-coder-30b-a3b-instruct,9450342.778779116,0.0,149657.22122088345,29.0,0.29,149657.22122088345
artificial-analysis-long-context-reasoning,Qwen3 Coder 480B,qwen3-coder-480b-a35b-instruct,9563579.4833314,0.0,36420.51666859813,42.3,0.423,36420.51666859813
artificial-analysis-long-context-reasoning,Qwen3 Coder Next,qwen3-coder-next,9371306.00580641,0.0,528693.9941935899,40.0,0.4,528693.9941935899
artificial-analysis-long-context-reasoning,Qwen3 Max,qwen3-max,9460806.826373806,0.0,39193.17362619346,46.7,0.467,39193.17362619346
artificial-analysis-long-context-reasoning,Qwen3 Max(Preview),qwen3-max-preview,9164624.0331885,0.0,35375.96681149788,39.7,0.397,35375.96681149788
artificial-analysis-long-context-reasoning,Qwen3 MaxThinking,qwen3-max-thinking,9463968.16961935,396151.1639077354,39880.66647291484,66.0,0.66,436031.83038065024
artificial-analysis-long-context-reasoning,Qwen3 MaxThinking(Preview),qwen3-max-thinking-preview,9460419.941613568,114915.02325379776,24665.035132634915,57.7,0.5770000000000001,139580.05838643268
artificial-analysis-long-context-reasoning,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,9438228.511851538,0.0,61771.48814846153,51.3,0.513,61771.48814846153
artificial-analysis-long-context-reasoning,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,9402127.944775,268242.77026428253,29629.284960718152,60.3,0.603,297872.05522500066
artificial-analysis-long-context-reasoning,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,9455556.023158364,0.0,44443.97684163617,31.7,0.317,44443.97684163617
artificial-analysis-long-context-reasoning,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,9048265.537770605,0.0,51734.46222939766,23.7,0.237,51734.46222939766
artificial-analysis-long-context-reasoning,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,8546380.959970573,227868.2710221132,25750.769007314266,40.7,0.407,253619.04002942744
artificial-analysis-long-context-reasoning,Qwen3 VL 32B,qwen3-vl-32b-instruct,9442328.59420856,429471.3746817407,28200.03110969876,55.3,0.5529999999999999,457671.40579143947
artificial-analysis-long-context-reasoning,Qwen3 VL 4B,qwen3-vl-4b-reasoning,9089936.722401287,896800.1326218175,13263.1449768952,21.3,0.213,910063.2775987128
artificial-analysis-long-context-reasoning,Qwen3 VL 8B,qwen3-vl-8b-instruct,9172540.309211522,812648.128983256,14811.561805222096,31.0,0.31,827459.6907884781
artificial-analysis-long-context-reasoning,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,9459223.892834598,313788.63464431453,26987.472521087784,58.7,0.5870000000000001,340776.1071654023
artificial-analysis-long-context-reasoning,Qwen3.5 0.8B,qwen3-5-0-8b,9198446.26593866,2782946.562846047,18607.171215292245,6.7,0.067,2801553.734061339
artificial-analysis-long-context-reasoning,Qwen3.5 122B A10B,qwen3-5-122b-a10b,9408369.428365756,0.0,91630.5716342454,56.0,0.56,91630.5716342454
artificial-analysis-long-context-reasoning,Qwen3.5 122BA10B,qwen3-5-122b-a10b,9420003.47979926,452446.4955647708,27550.02463596953,66.7,0.667,479996.5202007404
artificial-analysis-long-context-reasoning,Qwen3.5 27B,qwen3-5-27b,9419789.703860672,452954.4640776871,27255.832061640787,67.3,0.6729999999999999,480210.2961393279
artificial-analysis-long-context-reasoning,Qwen3.5 2B,qwen3-5-2b-non-reasoning,9200585.03588552,4736836.326841255,62578.63727322445,23.7,0.237,4799414.964114479
artificial-analysis-long-context-reasoning,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,9293183.088280257,0.0,106816.91171974236,55.3,0.5529999999999999,106816.91171974236
artificial-analysis-long-context-reasoning,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,9463395.57917463,505512.76504372753,31091.655781642185,62.7,0.627,536604.4208253697
artificial-analysis-long-context-reasoning,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,9431778.694529423,0.0,68221.30547057519,58.0,0.58,68221.30547057519
artificial-analysis-long-context-reasoning,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,9465107.630189965,403239.24306180543,31653.126748230457,65.7,0.657,434892.3698100359
artificial-analysis-long-context-reasoning,Qwen3.5 4B,qwen3-5-4b-non-reasoning,9329034.99916707,1634313.0985647438,36651.90226818684,55.7,0.557,1670965.000832931
artificial-analysis-long-context-reasoning,Qwen3.5 9B,qwen3-5-9b,9108539.055015596,866825.3233527963,24635.62163160717,59.0,0.59,891460.9449844034
artificial-analysis-long-context-reasoning,Qwen3.5 Omni Plus,qwen3-5-omni-plus,9437337.66062818,0.0,62662.33937181827,52.7,0.527,62662.33937181827
artificial-analysis-long-context-reasoning,Qwen3.5 OmniFlash,qwen3-5-omni-flash,9390691.839801569,0.0,109308.1601984333,44.0,0.44,109308.1601984333
artificial-analysis-long-context-reasoning,Qwen3.6 Plus,qwen3-6-plus,9478839.15718394,210180.5210166946,10980.321799366991,69.7,0.6970000000000001,221160.8428160616
artificial-analysis-long-context-reasoning,Reka Flash 3,reka-flash-3,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Ring-1T,ring-1t,9444330.738114843,415519.9499394615,40149.31194569264,45.7,0.457,455669.2618851541
artificial-analysis-long-context-reasoning,Ring-flash-2.0,ring-flash-2-0,9784767.124775218,1191709.9310079978,23522.94421678411,21.0,0.21,1215232.875224782
artificial-analysis-long-context-reasoning,Sarvam 105B(high),sarvam-105b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Sarvam 30B(high),sarvam-30b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Sarvam M,sarvam-m-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Seed-OSS-36B-Instruct,seed-oss-36b-instruct,9292481.86595788,177752.077266238,29766.056775882324,57.7,0.5770000000000001,207518.1340421203
artificial-analysis-long-context-reasoning,Solar Open100B,solar-open-100b-reasoning,9429259.297139024,446202.1863909552,24538.51647002073,36.0,0.36,470740.7028609759
artificial-analysis-long-context-reasoning,Solar Pro 2,solar-pro-2-reasoning,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Solar Pro 3,solar-pro-3,9437636.75119918,541334.4145875693,21028.834213251343,27.0,0.27,562363.2488008207
artificial-analysis-long-context-reasoning,Step 3.5Flash,step-3-5-flash-0202,9468410.438501664,314775.87413822906,16813.687360107404,43.0,0.43,331589.5614983365
artificial-analysis-long-context-reasoning,Step 3.5Flash 2603,step-3-5-flash,9858785.520399304,1107289.630871246,33924.84872944945,54.3,0.5429999999999999,1141214.4796006957
artificial-analysis-long-context-reasoning,Step3 VL 10B,step-3-vl-10b,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Tiny Aya Global,tiny-aya-global,,,,0.0,0.0,
artificial-analysis-long-context-reasoning,Tri-21B-Think,tri-21b-think-v0-5,9120578.300664349,1866474.165798075,12947.533537578289,11.0,0.11,1879421.699335653
artificial-analysis-long-context-reasoning,Tri-21B-thinkPreview,tri-21b-think-preview,9176870.62376927,1626277.9763277078,196851.3999030225,14.7,0.147,1823129.3762307304
artificial-analysis-long-context-reasoning,TrinityLargeThinking,trinity-large-thinking,9386949.69302791,95821.0632656282,17229.24370646088,33.0,0.33,113050.30697208908
artificial-analysis-long-context-reasoning,gpt-oss-120B(high),gpt-oss-120b,9517135.547080692,169751.48318684415,13112.969732463896,50.7,0.507,182864.45291930804
artificial-analysis-long-context-reasoning,gpt-oss-120B(low),gpt-oss-120b-low,9424741.89650755,66688.90879595207,8569.194696497929,43.7,0.437,75258.10349245
artificial-analysis-long-context-reasoning,gpt-oss-20B(high),gpt-oss-20b,9481274.77169302,311641.66375322925,7083.564553750589,30.7,0.307,318725.2283069798
artificial-analysis-long-context-reasoning,gpt-oss-20B(low),gpt-oss-20b-low,9465883.468152815,127295.44901700692,6821.082830178032,31.0,0.31,134116.53184718496
artificial-analysis-long-context-reasoning,o1,o1,9430090.530200718,160451.0620237384,9458.407775544296,59.3,0.593,169909.4697992827
artificial-analysis-long-context-reasoning,o3,o3,9095553.820142722,839229.1661854606,65217.01367181699,69.3,0.693,904446.1798572775
artificial-analysis-long-context-reasoning,o3-mini(high),o3-mini-high,9437027.387515562,444317.9797261272,18654.63275831108,39.3,0.3929999999999999,462972.6124844382
artificial-analysis-long-context-reasoning,o4-mini(high),o4-mini,9350499.518766064,410066.85074800806,239433.63048592763,55.0,0.55,649500.4812339357
