benchmark,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
tau2-bench,MiniMax-M2.1,minimax-m2-1,26395451.74283329,324243.4141772786,280304.84298943146,85.4,0.8540000000000001,604548.25716671
tau2-bench,MiniMax-M2.5,minimax-m2-5,24559651.34339802,190866.73028625065,249481.92631572887,95.3,0.953,440348.6566019795
tau2-bench,MiniMax-M2.7,minimax-m2-7,25561070.82650296,183022.17523160984,255906.9982654328,84.8,0.848,438929.1734970426
tau2-bench,Ministral 3 14B,ministral-3-14b,19814032.24239169,0.0,185967.75760830907,27.2,0.272,185967.75760830907
tau2-bench,Ministral 3 3B,ministral-3-3b,17872765.953150455,0.0,127234.04684954436,24.9,0.249,127234.04684954436
tau2-bench,Ministral 3 8B,ministral-3-8b,17787274.179820918,0.0,212725.8201790834,26.6,0.266,212725.8201790834
tau2-bench,Mistral 7B,mistral-7b-instruct,,,,0.0,0.0,
tau2-bench,Mistral Large 2(Jul),mistral-large-2407,40722947.85389815,0.0,277052.1461018503,33.0,0.33,277052.1461018503
tau2-bench,Mistral Large 2(Nov),mistral-large-2,13913989.582684193,0.0,86010.41731580916,30.7,0.307,86010.41731580916
tau2-bench,Mistral Large 3,mistral-large-3,19789668.662412256,0.0,210331.33758774548,24.6,0.246,210331.33758774548
tau2-bench,Mistral Medium 3,mistral-medium-3,15876074.301697075,0.0,123925.69830292264,24.3,0.243,123925.69830292264
tau2-bench,Mistral Medium3.1,mistral-medium-3-1,17854860.271434184,0.0,145139.72856581688,40.6,0.406,145139.72856581688
tau2-bench,Mistral Small 3,mistral-small-3,30727950.041681387,0.0,272049.95831861056,19.6,0.196,272049.95831861056
tau2-bench,Mistral Small 3.1,mistral-small-3-1,26775509.329959627,0.0,224490.67004037285,25.1,0.251,224490.67004037285
tau2-bench,Mistral Small 3.2,mistral-small-3-2,23838356.88525432,0.0,161643.11474567986,29.5,0.295,161643.11474567986
tau2-bench,Mistral Small 4,mistral-small-4,6859636.326887623,0.0,40363.67311237705,18.4,0.184,40363.67311237705
tau2-bench,MistralSmall 4,mistral-small-4,25502170.358094346,222915.3342567693,274914.30764888664,41.2,0.412,497829.641905656
tau2-bench,Molmo 7B-D,molmo-7b-d,,,,0.0,0.0,
tau2-bench,Molmo2-8B,molmo2-8b,,,,0.0,0.0,
tau2-bench,Motif-2-12.7B,motif-2-12-7b,34307286.84287941,1631.9815271083123,691081.1755934835,46.5,0.465,692713.1571205918
tau2-bench,Muse Spark,muse-spark,27302475.227432653,420920.3925637037,276604.380003645,91.5,0.915,697524.7725673488
tau2-bench,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,43647014.02209416,0.0,352985.97790584,25.4,0.254,352985.97790584
tau2-bench,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,34550624.007698655,0.0,449375.992301342,19.3,0.193,449375.992301342
tau2-bench,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,31588913.744760733,0.0,411086.2552392647,23.4,0.2339999999999999,411086.2552392647
tau2-bench,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,32952672.356925104,3467364.885471584,579962.7576033134,40.9,0.409,4047327.643074897
tau2-bench,NVIDIANemotron 3Nano 4B,nvidia-nemotron-3-nano-4b,28132972.264366884,585333.436147977,281694.2994851409,28.1,0.281,867027.7356331178
tau2-bench,NVIDIANemotron 3Super,nvidia-nemotron-3-super-120b-a12b,35613451.28254537,939401.697451373,447147.0200032551,67.8,0.6779999999999999,1386548.717454628
tau2-bench,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,34658153.033898555,816904.3218535956,524942.6442478487,21.3,0.213,1341846.9661014443
tau2-bench,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,15048135.80086765,730925.3156629571,220938.8834693931,21.9,0.2189999999999999,951864.1991323504
tau2-bench,Nanbeige4.1-3B,nanbeige4-1-3b,12014411.59381447,1555617.616433188,429970.7897523419,21.6,0.216,1985588.40618553
tau2-bench,NemotronCascade 230B A3B,nemotron-cascade-2-30b-a3b,35171710.41675891,1185608.176040995,642681.4072000938,53.2,0.532,1828289.5832410888
tau2-bench,Nova 2.0 Lite,nova-2-0-lite,36479745.05775018,0.0,520254.9422498185,62.0,0.62,520254.9422498185
tau2-bench,Nova 2.0 Omni,nova-2-0-omni,30622939.86686293,0.0,377060.1331370694,44.7,0.447,377060.1331370694
tau2-bench,Nova 2.0 ProPreview,nova-2-0-pro,24753304.56239002,0.0,246695.43760998032,71.6,0.716,246695.43760998032
tau2-bench,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,23499658.266342767,269636.1336770584,230705.5999801726,90.6,0.906,500341.733657231
tau2-bench,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,24454379.216707032,313512.7540220297,232108.02927094,92.7,0.927,545620.7832929697
tau2-bench,Nova 2.0Lite (high),nova-2-0-lite-reasoning,31171976.067283235,6367978.377441818,460045.5552749453,72.8,0.728,6828023.932716764
tau2-bench,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,27917230.6311971,720087.2724949174,362682.096307986,71.9,0.7190000000000001,1082769.3688029037
tau2-bench,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,30407256.36695405,1183038.2644480036,409705.3685979432,75.7,0.757,1592743.6330459467
tau2-bench,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,23270773.378263973,514459.2909367404,214767.3307992853,67.8,0.6779999999999999,729226.6217360257
tau2-bench,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,23133908.53102293,308264.4664295851,557827.0025474831,80.4,0.804,866091.4689770682
tau2-bench,Nova Lite,nova-lite,20740537.92129292,0.0,259462.07870708327,17.5,0.175,259462.07870708327
tau2-bench,Nova Micro,nova-micro,27613748.44347797,0.0,386251.5565220338,14.0,0.14,386251.5565220338
tau2-bench,Nova Premier,nova-premier,28569660.4189942,0.0,430339.5810058024,38.3,0.3829999999999999,430339.5810058024
tau2-bench,Nova Pro,nova-pro,25753478.398370497,0.0,246521.601629504,14.0,0.14,246521.601629504
tau2-bench,OLMo 2 32B,olmo-2-32b,,,,0.0,0.0,
tau2-bench,OLMo 2 7B,olmo-2-7b,,,,0.0,0.0,
tau2-bench,Olmo 3 32BThink,olmo-3-32b-think,,,,0.0,0.0,
tau2-bench,Olmo 3 7B,,31654529.07627261,0.0,345470.92372739164,12.6,0.126,345470.92372739164
tau2-bench,Olmo 3 7BThink,olmo-3-7b-think,,,,0.0,0.0,
tau2-bench,Olmo 3.1 32BInstruct,olmo-3-1-32b-instruct,34661932.67687454,0.0,338067.32312545745,21.3,0.213,338067.32312545745
tau2-bench,Olmo 3.1 32BThink,olmo-3-1-32b-think,,,,0.0,0.0,
tau2-bench,Phi-3 Mini,phi-3-mini,,,,0.0,0.0,
tau2-bench,Phi-4,phi-4,,,,0.0,0.0,
tau2-bench,Phi-4 Mini,phi-4-mini,194745471.4068105,0.0,5254528.593189472,8.2,0.0819999999999999,5254528.593189472
tau2-bench,Pixtral Large,pixtral-large-2411,22839552.08578616,0.0,160447.91421383823,36.5,0.365,160447.91421383823
tau2-bench,Qwen2.5 72B,qwen2-5-72b-instruct,27737781.838426404,0.0,262218.1615735951,34.5,0.345,262218.1615735951
tau2-bench,Qwen3 0.6B,qwen3-0.6b-instruct,17401493.98546572,520015.85124681663,78490.16328746344,21.1,0.211,598506.01453428
tau2-bench,Qwen3 1.7B,qwen3-1.7b-instruct-reasoning,22232032.48176672,541022.5199142871,226944.99831899223,26.0,0.26,767967.5182332793
tau2-bench,Qwen3 14B,qwen3-14b-instruct,18718818.55988813,0.0,281181.4401118685,34.5,0.345,281181.4401118685
tau2-bench,Qwen3 235B,qwen3-235b-a22b-instruct-reasoning,29799895.22706938,0.0,200104.77293061832,27.2,0.272,200104.77293061832
tau2-bench,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,27821429.135759708,0.0,178570.86424029118,33.3,0.3329999999999999,178570.86424029118
tau2-bench,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,22749765.740853623,1076637.2629334228,173596.99621294983,53.2,0.532,1250234.2591463726
tau2-bench,Qwen3 30B,qwen3-30b-a3b-instruct-reasoning,27761638.556471784,0.0,238361.44352821496,26.0,0.26,238361.44352821496
tau2-bench,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,30851898.741280142,0.0,148101.25871985592,10.2,0.102,148101.25871985592
tau2-bench,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,16934016.039172087,941559.5948681204,124424.3659597952,28.1,0.281,1065983.9608279157
tau2-bench,Qwen3 32B,qwen3-32b-instruct,19277227.62004297,578913.6244475896,143858.75550943875,29.8,0.298,722772.3799570284
tau2-bench,Qwen3 4B,qwen3-4b-instruct-reasoning,14282503.383822285,308891.4416721608,408605.1745055549,19.0,0.19,717496.6161777157
tau2-bench,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,23795133.81705743,0.0,204866.18294257025,26.6,0.266,204866.18294257025
tau2-bench,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,16565959.508653924,1326889.9154833374,107150.57586273825,25.4,0.254,1434040.4913460757
tau2-bench,Qwen3 8B,qwen3-8b-instruct-reasoning,33820801.19886229,0.0,179198.80113770906,27.8,0.278,179198.80113770906
tau2-bench,Qwen3 Coder 30BA3B,qwen3-coder-30b-a3b-instruct,17839119.763474964,0.0,160880.23652503671,34.5,0.345,160880.23652503671
tau2-bench,Qwen3 Coder 480B,qwen3-coder-480b-a35b-instruct,20839386.557079453,0.0,160613.44292054907,43.6,0.436,160613.44292054907
tau2-bench,Qwen3 Coder Next,qwen3-coder-next,27698895.263525527,0.0,301104.7364744706,79.5,0.795,301104.7364744706
tau2-bench,Qwen3 Max,qwen3-max,25709832.126633216,0.0,290167.87336678273,74.3,0.743,290167.87336678273
tau2-bench,Qwen3 Max(Preview),qwen3-max-preview,22864614.635299247,0.0,135385.36470075123,32.7,0.327,135385.36470075123
tau2-bench,Qwen3 MaxThinking,qwen3-max-thinking,34354763.53884635,224404.11305300568,420832.3481006397,83.6,0.836,645236.4611536454
tau2-bench,Qwen3 MaxThinking(Preview),qwen3-max-thinking-preview,26587168.25649636,142966.80537623703,269864.93812739936,83.6,0.836,412831.7435036364
tau2-bench,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,24738409.324037,0.0,261590.675963007,21.6,0.216,261590.675963007
tau2-bench,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,23096330.83303216,2565903.090979757,337766.07598808897,41.5,0.415,2903669.166967845
tau2-bench,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,35769058.472119495,0.0,230941.52788050348,16.4,0.1639999999999999,230941.52788050348
tau2-bench,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,24590734.58436812,2061272.681119523,347992.7345123574,21.3,0.213,2409265.4156318805
tau2-bench,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,26753610.24950631,0.0,246389.75049369023,35.1,0.351,246389.75049369023
tau2-bench,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,43356069.74609447,0.0,643930.2539055278,19.0,0.19,643930.2539055278
tau2-bench,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,31841088.74797724,2010808.2845694271,1148102.967453335,19.9,0.1989999999999999,3158911.252022762
tau2-bench,Qwen3 VL 32B,qwen3-vl-32b-instruct,28341492.52822213,1307692.7032900436,350814.7684878278,45.6,0.456,1658507.4717778715
tau2-bench,Qwen3 VL 4B,qwen3-vl-4b-reasoning,73781794.62691714,0.0,1218205.3730828676,23.4,0.2339999999999999,1218205.3730828676
tau2-bench,Qwen3 VL 8B,qwen3-vl-8b-instruct,35468493.065018006,0.0,531506.9349819961,29.2,0.292,531506.9349819961
tau2-bench,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,20159341.855484813,613975.6303888016,226682.5141263849,54.1,0.541,840658.1445151864
tau2-bench,Qwen3.5 0.8B,qwen3-5-0-8b,43403953.69227995,0.0,596046.3077200494,65.2,0.652,596046.3077200494
tau2-bench,Qwen3.5 122B A10B,qwen3-5-122b-a10b,32707209.60507632,0.0,292790.3949236824,84.5,0.845,292790.3949236824
tau2-bench,Qwen3.5 122BA10B,qwen3-5-122b-a10b,28539457.039470702,185651.75254532,274891.2079839739,93.6,0.936,460542.96052929386
tau2-bench,Qwen3.5 27B,qwen3-5-27b,32699883.22297296,0.0,300116.77702704,93.9,0.939,300116.77702704
tau2-bench,Qwen3.5 2B,qwen3-5-2b-non-reasoning,38941135.08757641,743921.8233371377,314943.08908645087,81.6,0.816,1058864.9124235886
tau2-bench,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,32701827.65990135,0.0,298172.3400986485,86.3,0.863,298172.3400986485
tau2-bench,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,29436026.388813674,287167.9578164256,276805.6533699007,89.2,0.892,563973.6111863262
tau2-bench,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,32709282.010141574,0.0,290717.9898584235,83.9,0.8390000000000001,290717.9898584235
tau2-bench,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,27497238.071409192,209163.4149067897,293598.5136840173,95.6,0.956,502761.928590807
tau2-bench,Qwen3.5 4B,qwen3-5-4b-non-reasoning,33649319.75060596,0.0,350680.2493940397,92.1,0.921,350680.2493940397
tau2-bench,Qwen3.5 9B,qwen3-5-9b,37075650.3420638,596070.3899395475,328279.2679966494,86.8,0.868,924349.6579361968
tau2-bench,Qwen3.5 Omni Plus,qwen3-5-omni-plus,32712275.316735428,0.0,287724.6832645746,88.3,0.883,287724.6832645746
tau2-bench,Qwen3.5 OmniFlash,qwen3-5-omni-flash,32707693.19873114,0.0,292306.8012688587,84.5,0.845,292306.8012688587
tau2-bench,Qwen3.6 Plus,qwen3-6-plus,26421247.166403823,315879.33688855136,262873.4967076221,97.7,0.977,578752.8335961734
tau2-bench,Reka Flash 3,reka-flash-3,,,,0.0,0.0,
tau2-bench,Ring-1T,ring-1t,20214326.43105708,542743.8265336658,242929.7424092517,26.3,0.263,785673.5689429175
tau2-bench,Ring-flash-2.0,ring-flash-2-0,,,,0.0,0.0,
tau2-bench,Sarvam 105B(high),sarvam-105b,13849732.028154677,993770.0264527304,156497.94539259418,46.8,0.4679999999999999,1150267.9718453246
tau2-bench,Sarvam 30B(high),sarvam-30b,35596461.3255632,1027440.23508323,376098.4393535709,34.5,0.345,1403538.6744368009
tau2-bench,Sarvam M,sarvam-m-reasoning,,,,0.0,0.0,
tau2-bench,Seed-OSS-36B-Instruct,seed-oss-36b-instruct,25544910.14977589,1032487.9010476054,422601.949176502,49.4,0.494,1455089.8502241075
tau2-bench,Solar Mini,solar-mini,24698457.766224645,0.0,301542.23377535614,20.2,0.2019999999999999,301542.23377535614
tau2-bench,Solar Open100B,solar-open-100b-reasoning,35858640.64517182,2622447.350014864,518912.0048133188,48.2,0.482,3141359.3548281826
tau2-bench,Solar Pro 2,solar-pro-2-reasoning,23587319.55693846,0.0,412680.4430615401,31.9,0.319,412680.4430615401
tau2-bench,Solar Pro 3,solar-pro-3,31028365.42723486,1514296.9911508078,457337.5816143342,86.3,0.863,1971634.572765142
tau2-bench,Step 3.5Flash,step-3-5-flash-0202,27141621.98845654,549892.0881260402,308485.9234174185,94.4,0.944,858378.0115434587
tau2-bench,Step 3.5Flash 2603,step-3-5-flash,27279448.110189907,414204.4588319485,306347.43097814696,87.4,0.8740000000000001,720551.8898100955
tau2-bench,Step3 VL 10B,step-3-vl-10b,38365645.5932967,284234.38341639726,350120.02328690403,16.1,0.161,634354.4067033012
tau2-bench,Tiny Aya Global,tiny-aya-global,,,,0.0,0.0,
tau2-bench,Tri-21B-Think,tri-21b-think-v0-5,24476853.946307607,230608.2018125401,292537.8518798512,81.0,0.81,523146.05369239126
tau2-bench,Tri-21B-thinkPreview,tri-21b-think-preview,24565779.56560083,175502.71985337912,258717.7145457891,93.3,0.933,434220.4343991682
tau2-bench,TrinityLargeThinking,trinity-large-thinking,26453727.10538278,280326.19416312163,265946.7004540954,90.1,0.901,546272.894617217
tau2-bench,gpt-oss-120B(high),gpt-oss-120b,26073094.13236526,634913.0830422967,291992.78459244425,65.8,0.6579999999999999,926905.8676347408
tau2-bench,gpt-oss-120B(low),gpt-oss-120b-low,23592689.361979056,119370.44946342698,287940.1885575192,45.0,0.45,407310.6380209462
tau2-bench,gpt-oss-20B(high),gpt-oss-20b,29219126.799081665,427573.4858221919,353299.71509614587,60.2,0.602,780873.2009183378
tau2-bench,gpt-oss-20B(low),gpt-oss-20b-low,29389005.793191697,268780.7847842899,342213.4220240122,50.3,0.503,610994.2068083021
tau2-bench,o1,o1,26209051.53503337,608364.8121105691,182583.65285605684,62.6,0.626,790948.4649666259
tau2-bench,o3,o3,22615859.794360645,229770.9586191542,154369.24702020013,80.7,0.807,384140.2056393543
tau2-bench,o3-mini,o3-mini,20899557.44524616,926193.6005888404,174248.95416500515,28.7,0.287,1100442.5547538456
tau2-bench,o3-mini(high),o3-mini-high,19575863.625920344,2252917.022369562,171219.35171009618,31.3,0.313,2424136.374079658
tau2-bench,o4-mini(high),o4-mini,23613004.390507285,1254649.0150228825,132346.59446983153,55.6,0.556,1386995.609492714
